word,clean_word,sentiment
وفيه,وفيه,pos
وقتك,وقتك,neg
وقتك الكثير,وقتك الكثير,neg
وقح,وقح,neg
وقريب,وقريب,pos
وكرهته,وكرهته,neg
وكم بشعة,وكم بشعه,neg
ولا اجمل,اجمل,pos
ولا احلى,احلي,pos
ولا اروع,اروع,pos
ولا أنصح,انصح,neg
ولا انصح,انصح,neg
ولا تستمر,تستمر,neg
ولاتعمل .,ولاتعمل,neg
ولاتعمل,ولاتعمل,neg
ولا حاجه,حاجه,neg
ولا طعم,طعم,neg
ولاهدف,ولاهدف,neg
. ولاهدف,ولاهدف,neg
ولاهدف من,ولاهدف,neg
ولا يستحق,يستحق,neg
ولا يوجد,يوجد,neg
ولذيذ,ولذيذ,pos
ولذيذه,ولذيذه,pos
ولذييذ,ولذيذ,pos
ولكن يعيبه,يعيبه,neg
وللأسف,ولاسف,neg
وللاسف,ولاسف,neg
ولم يهتم,يهتم,neg
وليس كما بالصور,بالصور,neg
وماحبيته,وماحبيته,neg
ومافيه,ومافيه,neg
ومبالغ,ومبالغ,neg
ومتوافق,ومتوافق,pos
ومرتب,ومرتب,pos
ومريح,ومريح,pos
ومريحة,ومريحه,pos
ومريحه,ومريحه,pos
و مش,مش,pos
ومشكلة التكرار,ومشكله التكرار,neg
ومش ملل,ومش مل,pos
ومشوق ,ومشوق,pos
ومكانهم هاادئ,ومكانهم هادء,pos
ومكسور,ومكسور,neg
ومكسور ولاتعمل,ومكسور ولاتعمل,neg
وممتاز,ومتاز,pos
وممتازة,ومتازه,pos
وممتع,ومتع,pos
وممتعة,ومتعه,pos
وممتعه,ومتعه,pos
و ممطوطة,مطوطه,neg
وممل,ومل,neg
ومملة,ومله,neg
ومناسب,ومناسب,pos
ومؤثرة,ومءثره,pos
وميستاهل,وميستاهل,neg
وميستاهلش,وميستاهلش,neg
ونجح,ونجح,pos
و ندمان,ندمان,neg
ونصب,ونصب,neg
ونظافة,ونظافه,pos
ونظيف,ونظيف,pos
ونظيفة,ونظيفه,pos
ونهايتها كئيبة,ونهايتها كءيبه,neg
وهمى,وهمي,pos
وهي جيدة,جيده,pos
و هيصة,هيصه,neg
و وميستاهل,وميستاهل,neg
و ياليتني,ياليتني,neg
ويتميز,ويتميز,pos
ويستاهل,ويستاهل,pos
ويستحق,ويستحق,pos
ويوجد,ويوجد,pos
يا خسارة,خساره,neg
يارتنى ماكنت,يارتني ماكنت,neg
ياسلام,ياسلام,pos
يتفرد,يتفرد,pos
يتفوق,يتفوق,pos
يتكلم نسكت,يتكلم نسكت,pos
يتمتع,يتمتع,pos
يتمتع بالجوده,يتمتع بالجوده,pos
يتميز,يتميز,pos
يجنن,يجن,pos
يحب,يحب,pos
يحبس الانفاس,يحبس الانفاس,pos
يحبن,يحبن,pos
يحبوا,يحبوا,pos
يحبون,يحبون,pos
يحبونه,يحبونه,pos
يحتاج,يحتاج,neg
يحتاج الى,يحتاج,neg
يحدث,يحدث,pos
يحمل,يحمل,neg
يختلف,يختلف,pos
يخخ,يخ,neg
يخرب,يخرب,neg
يرقى,يرقي,pos
يستاهل,يستاهل,pos
يستحق,يستحق,pos
يستحق التجربه,يستحق التجربه,pos
يستحق القراءة,يستحق القراءه,pos
يستحق القراءه,يستحق القراءه,pos
يستحق المشاهدة,يستحق المشاهده,pos
يسخن,يسخن,neg
يسلام,يسلام,pos
يشبع,يشبع,pos
يشبعك,يشبعك,pos
يضر,يضر,neg
يع,يع,neg
يعجبني,يعجبني,pos
يعجبه,يعجبه,neg
يعشقهم,يعشقهم,pos
يعمل بشكل جيد,يعمل جيد,pos
يعمل جيدا,يعمل جيدا,pos
يعني عاتي,يعني عاتي,neg
يعيب,يعيب,neg
يعيبه,يعيبه,neg
يعيبهم,يعيبهم,neg
يفتح,يفتح,pos
يفتقد,يفتقد,neg
يفتقد الجودة,يفتقد الجوده,neg
يفتقر,يفتقر,neg
يفضل,يفضل,pos
يفضل التاكد,يفضل التاكد,neg
يفضلون,يفضلون,pos
يفوق,يفوق,pos
يفوق الخيال,يفوق الخيال,neg
يقرفهم,يقرفهم,neg
يقص,يقص,pos
يقطر,يقطر,neg
يقفل,يقفل,neg
يقنعني بموهبة,يقنعني بموهبه,neg
يمتاز,يمتاز,pos
يمدح,يمدح,pos
يمدحها,يمدحها,pos
يمدحون,يمدحون,pos
يمدحونه,يمدحونه,pos
يمممم,يم,pos
يمميممي,يميمي,pos
يميز,يميز,pos
ينجح,ينجح,pos
ينقصه,ينقصه,neg
ينقى المياه,ينقي المياه,pos
يهبل,يهبل,pos
يهبل مثل,يهبل,pos
يهتم,يهتم,pos
يهتم احد,يهتم,pos
و+,,pos
تكثر,تكثر,pos
يزخر,يزخر,pos
وفرة,وفره,pos
كثير,كثير,pos
مليم,,pos
يمكن الوصول إليها,الوصول,pos
هتاف,هتاف,pos
اللاذعة,الاذعه,pos
بالتزكية,بالتزكيه,pos
احتضان,احتضان,pos
الجوائز,الجواءز,pos
متكيفة,متكيفه,pos
أككوموداتيفي,اكوموداتيفي,pos
إنجاز,انجاز,pos
إنجاز,انجاز,pos
إنجاز,انجاز,pos
الإنجازات,الانجازات,pos
دقيق,دقيق,pos
بدقة,بدقه,pos
للتحقيق,لتحقيق,pos
إنجاز,انجاز,pos
الإنجازات,الانجازات,pos
achievible,,pos
فطنة,فطنه,pos
قابل للتكيف,قابل لتكيف,pos
التكيف,التكيف,pos
كاف,,pos
قابل للتعديل,قابل لتعديل,pos
بديع,بديع,pos
رائع,راءع,pos
إعجاب,اعجاب,pos
معجب,معجب,pos
المعجب,المعجب,pos
الإعجاب,الاعجاب,pos
بإعجاب,باعجاب,pos
بديع,بديع,pos
أعشق,اعشق,pos
المعشوق,المعشوق,pos
عابد,عابد,pos
العاشق,العاشق,pos
باعجاب,باعجاب,pos
لبق,لبق,pos
ببراعة,براعه,pos
تملق,تملق,pos
تزلف,تزلف,pos
متزلف,متزلف,pos
متقدم,متقدم,pos
ميزة,ميزه,pos
مفيد,مفيد,pos
مفيد,مفيد,pos
مزايا,مزايا,pos
مغامرا,مغامرا,pos
مغامر,مغامر,pos
محام,محام,pos
دعا,دعا,pos
دعاة,دعاه,pos
الدماثة,الدماثه,pos
أنيس,انيس,pos
affably,,pos
التكلف,التكلف,pos
عاطفة,عاطفه,pos
حنون,حنون,pos
الألفة,الالفه,pos
أكد,,pos
تأكيد,تاكيد,pos
إيجابي,ايجابي,pos
بحبوحة,بحبوحه,pos
غني,غني,pos
تحمل,تحمل,pos
بأسعار معقولة,باسعار معقوله,pos
كلفة معقولة,كلفه معقوله,pos
afordable,,pos
رشيق,رشيق,pos
agilely,,pos
رشاقة,رشاقه,pos
مقبول,مقبول,pos
agreeableness,,pos
منسجما مع,منسجما,pos
فى كل المكان,المكان,pos
فاتن,فاتن,pos
alluringly,,pos
غيري,غيري,pos
خال من الأنانية,الانانيه,pos
تدهش,تدهش,pos
مندهش,مندهش,pos
ذهول,ذهول,pos
يذهل,يذهل,pos
مدهش,مدهش,pos
بشكل مثير للدهشة,مثير لدهشه,pos
طموح,طموح,pos
طموح,طموح,pos
تحسن,تحسن,pos
قابلة,قابله,pos
لطافة,لطافه,pos
لطف,لطف,pos
amiabily,,pos
ودي,ودي,pos
المودة,الموده,pos
ظريف,ظريف,pos
حبيا,حبيا,pos
وئام,وءام,pos
وافرة,وافره,pos
بإسهاب,باسهاب,pos
سلى,سلي,pos
مسل,مسل,pos
متعجبا,متعجبا,pos
ملاك,ملاك,pos
ملائكي,ملاءكي,pos
تأليه,تاليه,pos
مناشدة,مناشده,pos
جذاب,جذاب,pos
نشيد,نشيد,pos
ممكن إدراكه,مكن ادراكه,pos
نقدر,نقدر,pos
تقدير,تقدير,pos
تقدر,تقدر,pos
ممتدح,متدح,pos
بتقدير,بتقدير,pos
مناسب,مناسب,pos
موافقة,موافقه,pos
وافق,وافق,pos
متحمس,متحمس,pos
بحماسة,بحماسه,pos
حماسة,حماسه,pos
توضيح,توضيح,pos
طموح,طموح,pos
تطلعات,تطلعات,pos
تاق,تاق,pos
توكيد,توكيد,pos
تأكيدات,تاكيدات,pos
ضمان,ضمان,pos
بالتأكيد,بالتاكيد,pos
ضمان,ضمان,pos
ذهل,ذهل,pos
مندهش,مندهش,pos
مذهل,مذهل,pos
مدهش,مدهش,pos
دهشة,دهشه,pos
ذهل,ذهل,pos
مشدوه,مشدوه,pos
مذهل,مذهل,pos
وسط ذهول,وسط ذهول,pos
بذكاء,بذكاء,pos
منتبه,منتبه,pos
جاذبية,جاذبيه,pos
جذاب,جذاب,pos
جذاب,جذاب,pos
ناغم,ناغم,pos
مسموع,مسموع,pos
سمع بوضوح,سمع بوضوح,pos
ميمون,ميمون,pos
حقيقي,حقيقي,pos
موثوق,موثوق,pos
مستقل,مستقل,pos
متاح,متاح,pos
جزم,جزم,pos
نهم,نهم,pos
بشوق,بشوق,pos
جائزة,جاءزه,pos
منحت,منحت,pos
الجوائز,الجواءز,pos
رعب,رعب,pos
بالرعب,بالرعب,pos
رائع,راءع,pos
بذهول,بذهول,pos
الذهول,الذهول,pos
مرعوب,مرعوب,pos
أوسم,اوسم,pos
العمود الفقري,العمود الفقري,pos
متوازن,متوازن,pos
صفقة,صفقه,pos
جميل,جميل,pos
جميل,جميل,pos
beautifullly,,pos
جميل,جميل,pos
تجميل,تجميل,pos
الجمال,الجمال,pos
أغرى,اغري,pos
سنحت,سنحت,pos
تومئ,تومء,pos
يومئ,يومء,pos
معقول,معقول,pos
believeable,,pos
محبوب,محبوب,pos
فاعل خير,فاعل خير,pos
رحيم,رحيم,pos
مفيد,مفيد,pos
مفيد,مفيد,pos
المستفيد,المستفيد,pos
فائدة,فاءده,pos
فوائد,فواءد,pos
خير,خير,pos
خير,خير,pos
نفع,نفع,pos
أفضل,افضل,pos
المعروفة أفضل,المعروفه افضل,pos
أفضل الأداء,افضل الاداء,pos
أفضل مبيعات,افضل مبيعات,pos
أفضل,افضل,pos
المعروفة أفضل,المعروفه افضل,pos
أفضل مما كان متوقعا,افضل متوقعا,pos
بيوتيفولي,بيوتيفولي,pos
برئ,برء,pos
بارك,بارك,pos
بركة,بركه,pos
النعيم,النعيم,pos
سعيد,سعيد,pos
بسعادة,بسعاده,pos
مبتهج,مبتهج,pos
اقبال,اقبال,pos
إزهار,ازهار,pos
زهر,زهر,pos
دعم,دعم,pos
وسيم,وسيم,pos
علاوة,علاوه,pos
المكافآت,المكافات,pos
ازدهار,ازدهار,pos
ازدهار,ازدهار,pos
زيادة,زياده,pos
غير محدود,محدود,pos
وافر,وافر,pos
brainiest,,pos
ذكي,ذكي,pos
علامة تجارية جديدة,علامه تجاريه جديده,pos
شجاع,شجاع,pos
شجاعة,شجاعه,pos
مرحى,مرحي,pos
اختراق,اختراق,pos
اختراقات,اختراقات,pos
ضيق التنفس,ضيق التنفس,pos
مثير,مثير,pos
بشكل مذهل,مذهل,pos
نسيم,نسيم,pos
مشرق,مشرق,pos
سطع,سطع,pos
أكثر إشراقا,اشراقا,pos
ألمع,المع,pos
تألق,تالق,pos
brilliances,,pos
متألق,متالق,pos
ببراعة,براعه,pos
انتعش,انتعش,pos
أخوي,اخوي,pos
متفائل,متفاءل,pos
قابل للطفو,قابل لطفو,pos
تملق,تملق,pos
هدوء,هدوء,pos
تهدئة,تهدءه,pos
هدوء,هدوء,pos
قدرة,قدره,pos
قادر على,قادر,pos
باقتدار,باقتدار,pos
أسر,اسر,pos
آسر,اسر,pos
خلو من الهم,خلو الهم,pos
استرداد النقود,استرداد النقود,pos
cashbacks,,pos
جذاب,جذاب,pos
احتفل,احتفل,pos
مشهور,مشهور,pos
احتفال,احتفال,pos
محتفل,محتفل,pos
عض,عض,pos
بطل,بطل,pos
جاذبية,جاذبيه,pos
الكاريزمية,الكاريزميه,pos
خيري,خيري,pos
سحر,سحر,pos
جذاب,جذاب,pos
مسحور,مسحور,pos
عفيف,عفيف,pos
أرخص,ارخص,pos
أرخص,ارخص,pos
هتاف,هتاف,pos
مرح,مرح,pos
مبتهج,مبتهج,pos
نعتز به,نعتز,pos
العزيزة,العزيزه,pos
طفل جميل,طفل جميل,pos
أناقة,اناقه,pos
شهم,شهم,pos
شهامة,شهامه,pos
كياسة,كياسه,pos
حضر,حضر,pos
وضوح,وضوح,pos
كلاسيكي,كلاسيكي,pos
أنيق,انيق,pos
نظيف,نظيف,pos
منظف,منظف,pos
أنظف,انظف,pos
نظافة,نظافه,pos
نظيف,نظيف,pos
واضح,واضح,pos
واضح,واضح,pos
مسح,مسح,pos
أكثر وضوحا,وضوحا,pos
بوضوح,بوضوح,pos
يخلي,يخلي,pos
ذكي,ذكي,pos
بذكاء,بذكاء,pos
التحم,التحم,pos
تماسك,تماسك,pos
متماسك,متماسك,pos
متماسك,متماسك,pos
غني بالألوان,غني بالالوان,pos
وسيم,وسيم,pos
راحة,راحه,pos
مريح,مريح,pos
مريح,مريح,pos
تعزية,تعزيه,pos
مريح,مريح,pos
نثني,نثني,pos
جدير بالثناء,جدير بالثناء,pos
يستحق الثناء,يستحق الثناء,pos
التزام,التزام,pos
commodious,,pos
اتفاق,اتفاق,pos
مضغوط,مضغوط,pos
شفقة,شفقه,pos
رحيم,رحيم,pos
متوافق,متوافق,pos
تنافسي,تنافسي,pos
تكملة,تكمله,pos
مكمل,مكمل,pos
تستكمل,تستكمل,pos
تكملة,تكمله,pos
متوافقة,متوافقه,pos
إطراء,اطراء,pos
مجاني,مجاني,pos
شامل,شامل,pos
استرضى,استرضي,pos
مصلحجي,مصلحجي,pos
موجز,موجز,pos
الثقة,الثقه,pos
واثق,واثق,pos
متجانس روحا وطبعا,متجانس روحا وطبعا,pos
هنأ,,pos
تهنئة,تهنءه,pos
تهنئة,تهنءه,pos
تهنيئي,تهنيءي,pos
منجز وفقا لما يمليه الضمير,منجز وفقا يمليه الضمير,pos
ترو,ترو,pos
متسق,متسق,pos
باستمرار,باستمرار,pos
استدلالي,استدلالي,pos
ماهر,ماهر,pos
اطمئنان,اطمءنان,pos
الاستمرارية,الاستمراريه,pos
contrasty,,pos
إسهام,اسهام,pos
ملاءمة,ملاءمه,pos
مناسب,مناسب,pos
مريح,مريح,pos
كونفينسي,كونفينسي,pos
كونفينينت,كونفينينت,pos
كونفينت,كونفينت,pos
مقنع,مقنع,pos
مقنع,مقنع,pos
بارد,بارد,pos
أروع,اروع,pos
جمعية تعاونية,جمعيه تعاونيه,pos
تعاوني,تعاوني,pos
حجر الزاوية,حجر الزاويه,pos
صحيح,صحيح,pos
بشكل صحيح,صحيح,pos
فعاله من حيث التكلفه,فعاله التكلفه,pos
التوفير في التكاليف,التوفير التكاليف,pos
الهجوم المضاد,الهجوم المضاد,pos
هجمات مضادة,هجمات مضاده,pos
شجاعة,شجاعه,pos
شجاع,شجاع,pos
بشجاعة,بشجاعه,pos
courageousness,,pos
مهذب,مهذب,pos
متملق,متملق,pos
عهد,عهد,pos
دافئ,دافء,pos
خلاق,خلاق,pos
تصديق,تصديق,pos
موثوق,موثوق,pos
هش,هش,pos
هش,هش,pos
شفاء,شفاء,pos
علاج للجميع,علاج لجميع,pos
هين,هين,pos
جذاب,جذاب,pos
الجاذبية,الجاذبيه,pos
danke,,pos
danken,,pos
جرأة,جراه,pos
بجرأة,بجراه,pos
محبوب,محبوب,pos
أنيق,انيق,pos
شجاع,شجاع,pos
فجر,فجر,pos
انبهار,انبهار,pos
مبهور,مبهور,pos
باهر,باهر,pos
ميتا رخيصة,ميتا رخيصه,pos
الميت على اساس,الميت اساس,pos
حشمة,حشمه,pos
لائق,لاءق,pos
حاسم,حاسم,pos
حسم,حسم,pos
مكرسة,مكرسه,pos
هزيمة,هزيمه,pos
مهزوم,مهزوم,pos
قهر,قهر,pos
الهزائم,الهزاءم,pos
المدافع,المدافع,pos
إذعان,اذعان,pos
ماهر,ماهر,pos
deginified,,pos
لذيذ,لذيذ,pos
دقة,دقه,pos
دقيق,دقيق,pos
لذيذ,لذيذ,pos
بهجة,بهجه,pos
في منتهى السعادة,منتهي السعاده,pos
لذيذ,لذيذ,pos
مبهج,مبهج,pos
عذوبة,عذوبه,pos
جدير بالثقة,جدير بالثقه,pos
بثقة,بثقه,pos
باستحقاق,باستحقاق,pos
مستحق,مستحق,pos
مرغوب فيه,مرغوب,pos
ورغبة منها,ورغبه,pos
متلهف,متلهف,pos
مصير,مصير,pos
انفصال,انفصال,pos
ورع,ورع,pos
حاذق,حاذق,pos
بمهارة,بمهاره,pos
حاذق,حاذق,pos
جليل,جليل,pos
احترم,احترم,pos
كرامة,كرامه,pos
اجتهاد,اجتهاد,pos
مجتهد,مجتهد,pos
بجد,بجد,pos
دبلوماسي,دبلوماسي,pos
بسعر رخيص جدا,بسعر رخيص,pos
تميز,تميز,pos
مميز,ميز,pos
متميز,متميز,pos
متنوع,متنوع,pos
إلهي,الهي,pos
إلهيا,الهيا,pos
سيطر,سيطر,pos
هيمنت,هيمنت,pos
يهيمن,يهيمن,pos
حب لدرجة الجنون,حب لدرجه الجنون,pos
مخرف,مخرف,pos
بدون شك,بدون شك,pos
ارض الاحلام,ارض الاحلام,pos
صعق,صعق,pos
مدهش,مدهش,pos
وهمية واقية,وهميه واقيه,pos
متحمل,متحمل,pos
